Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds
GAS,Alpine,48.0,0 days 00:01:21.211000,0 days 00:00:28.320000,0 days 00:00:17.977000,0 days 00:00:34.914000,HARD,7.0,3.0,,,1,14.0,False,2024,Australia,R,81.211,28.32,17.977,34.914
GAS,Alpine,49.0,0 days 00:01:21.340000,0 days 00:00:28.468000,0 days 00:00:17.975000,0 days 00:00:34.897000,HARD,8.0,3.0,,,1,14.0,False,2024,Australia,R,81.34,28.468,17.975,34.897
GAS,Alpine,50.0,0 days 00:01:21.222000,0 days 00:00:28.249000,0 days 00:00:18.088000,0 days 00:00:34.885000,HARD,9.0,3.0,,,1,14.0,False,2024,Australia,R,81.222,28.249,18.088,34.885
GAS,Alpine,51.0,0 days 00:01:21.090000,0 days 00:00:28.224000,0 days 00:00:18.052000,0 days 00:00:34.814000,HARD,10.0,3.0,,,1,14.0,False,2024,Australia,R,81.09,28.224,18.052,34.814
GAS,Alpine,52.0,0 days 00:01:21.161000,0 days 00:00:28.228000,0 days 00:00:18.036000,0 days 00:00:34.897000,HARD,11.0,3.0,,,1,14.0,False,2024,Australia,R,81.161,28.228,18.036,34.897
GAS,Alpine,53.0,0 days 00:01:21.324000,0 days 00:00:28.293000,0 days 00:00:18.046000,0 days 00:00:34.985000,HARD,12.0,3.0,,,1,14.0,False,2024,Australia,R,81.324,28.293,18.046,34.985
GAS,Alpine,54.0,0 days 00:01:23.034000,0 days 00:00:29.613000,0 days 00:00:18.361000,0 days 00:00:35.060000,HARD,13.0,3.0,,,1,14.0,False,2024,Australia,R,83.034,29.613,18.361,35.06
GAS,Alpine,55.0,0 days 00:01:21.427000,0 days 00:00:28.115000,0 days 00:00:18.119000,0 days 00:00:35.193000,HARD,14.0,3.0,,,1,14.0,False,2024,Australia,R,81.427,28.115,18.119,35.193
GAS,Alpine,56.0,0 days 00:01:26.911000,0 days 00:00:28.394000,0 days 00:00:18.123000,0 days 00:00:40.394000,HARD,15.0,3.0,,,126,14.0,False,2024,Australia,R,86.911,28.394,18.123,40.394
GAS,Alpine,57.0,0 days 00:02:00.819000,0 days 00:00:48.810000,0 days 00:00:34.206000,0 days 00:00:37.803000,HARD,16.0,3.0,,,6,13.0,False,2024,Australia,R,120.819,48.81,34.206,37.803
PER,Red Bull Racing,1.0,0 days 00:01:32.428000,,0 days 00:00:18.273000,0 days 00:00:37.250000,MEDIUM,1.0,1.0,,,1,7.0,False,2024,Australia,R,92.428,,18.273,37.25
PER,Red Bull Racing,2.0,0 days 00:01:23.381000,0 days 00:00:29.370000,0 days 00:00:17.903000,0 days 00:00:36.108000,MEDIUM,2.0,1.0,,,1,7.0,False,2024,Australia,R,83.381,29.37,17.903,36.108
PER,Red Bull Racing,3.0,0 days 00:01:23.165000,0 days 00:00:29.005000,0 days 00:00:17.939000,0 days 00:00:36.221000,MEDIUM,3.0,1.0,,,1,7.0,False,2024,Australia,R,83.165,29.005,17.939,36.221
PER,Red Bull Racing,4.0,0 days 00:01:23.398000,0 days 00:00:28.848000,0 days 00:00:18.020000,0 days 00:00:36.530000,MEDIUM,4.0,1.0,,,1,6.0,False,2024,Australia,R,83.398,28.848,18.02,36.53
PER,Red Bull Racing,5.0,0 days 00:01:23.364000,0 days 00:00:28.964000,0 days 00:00:17.747000,0 days 00:00:36.653000,MEDIUM,5.0,1.0,,,1,6.0,False,2024,Australia,R,83.364,28.964,17.747,36.653
PER,Red Bull Racing,6.0,0 days 00:01:23.024000,0 days 00:00:28.808000,0 days 00:00:17.868000,0 days 00:00:36.348000,MEDIUM,6.0,1.0,,,1,6.0,False,2024,Australia,R,83.024,28.808,17.868,36.348
PER,Red Bull Racing,7.0,0 days 00:01:22.804000,0 days 00:00:28.962000,0 days 00:00:17.896000,0 days 00:00:35.946000,MEDIUM,7.0,1.0,,,1,6.0,False,2024,Australia,R,82.804,28.962,17.896,35.946
PER,Red Bull Racing,8.0,0 days 00:01:23.048000,0 days 00:00:28.744000,0 days 00:00:17.746000,0 days 00:00:36.558000,MEDIUM,8.0,1.0,,,1,5.0,False,2024,Australia,R,83.048,28.744,17.746,36.558
PER,Red Bull Racing,9.0,0 days 00:01:22.970000,0 days 00:00:28.758000,0 days 00:00:18.147000,0 days 00:00:36.065000,MEDIUM,9.0,1.0,,,1,3.0,False,2024,Australia,R,82.97,28.758,18.147,36.065
PER,Red Bull Racing,10.0,0 days 00:01:22.680000,0 days 00:00:28.928000,0 days 00:00:18.188000,0 days 00:00:35.564000,MEDIUM,10.0,1.0,,,1,3.0,False,2024,Australia,R,82.68,28.928,18.188,35.564
PER,Red Bull Racing,11.0,0 days 00:01:22.921000,0 days 00:00:29.025000,0 days 00:00:18.117000,0 days 00:00:35.779000,MEDIUM,11.0,1.0,,,1,3.0,False,2024,Australia,R,82.921,29.025,18.117,35.779
PER,Red Bull Racing,12.0,0 days 00:01:23.704000,0 days 00:00:29.511000,0 days 00:00:18.198000,0 days 00:00:35.995000,MEDIUM,12.0,1.0,,,1,3.0,False,2024,Australia,R,83.704,29.511,18.198,35.995
PER,Red Bull Racing,13.0,0 days 00:01:23.664000,0 days 00:00:29.259000,0 days 00:00:18.263000,0 days 00:00:36.142000,MEDIUM,13.0,1.0,,,1,3.0,False,2024,Australia,R,83.664,29.259,18.263,36.142
PER,Red Bull Racing,14.0,0 days 00:01:38.693000,0 days 00:00:29.415000,0 days 00:00:18.259000,0 days 00:00:51.019000,MEDIUM,14.0,1.0,0 days 01:18:02.904000,,1,6.0,False,2024,Australia,R,98.693,29.415,18.259,51.019
PER,Red Bull Racing,15.0,0 days 00:01:27.909000,0 days 00:00:34.380000,0 days 00:00:18.040000,0 days 00:00:35.489000,HARD,1.0,2.0,,0 days 01:18:20.864000,1,10.0,False,2024,Australia,R,87.909,34.38,18.04,35.489
PER,Red Bull Racing,16.0,0 days 00:01:24.122000,0 days 00:00:28.669000,0 days 00:00:17.803000,0 days 00:00:37.650000,HARD,2.0,2.0,,,1,10.0,False,2024,Australia,R,84.122,28.669,17.803,37.65
PER,Red Bull Racing,17.0,0 days 00:01:43.836000,0 days 00:00:29.895000,0 days 00:00:28.248000,0 days 00:00:45.693000,HARD,3.0,2.0,,,1267,8.0,False,2024,Australia,R,103.836,29.895,28.248,45.693
PER,Red Bull Racing,18.0,0 days 00:01:24.269000,0 days 00:00:31.212000,0 days 00:00:17.742000,0 days 00:00:35.315000,HARD,4.0,2.0,,,71,7.0,False,2024,Australia,R,84.269,31.212,17.742,35.315
PER,Red Bull Racing,19.0,0 days 00:01:21.840000,0 days 00:00:28.441000,0 days 00:00:17.929000,0 days 00:00:35.470000,HARD,5.0,2.0,,,1,7.0,False,2024,Australia,R,81.84,28.441,17.929,35.47
PER,Red Bull Racing,20.0,0 days 00:01:21.711000,0 days 00:00:28.353000,0 days 00:00:17.751000,0 days 00:00:35.607000,HARD,6.0,2.0,,,1,7.0,False,2024,Australia,R,81.711,28.353,17.751,35.607
