race,season,lap,driver,team,actual_position,current_compound,tire_age,stops_made,gap_to_leader_seconds,gap_to_ahead_seconds,gap_to_behind_seconds,projected_total_time_if_pit_now,projected_total_time_if_stay_out,pit_now_gain_seconds,projected_finish_if_pit_now,projected_finish_if_stay_out,overtake_probability_if_pit_now,overtake_probability_if_stay_out,best_action_now,actual_first_pit_lap,model_first_pit_now_lap,confirmed_first_pit_call_lap,first_pit_lap_error,confirmed_first_pit_lap_error,first_stop_signal_status,confirmed_signal_status,recommendation_reason
Japan,2026,30,RUS,Mercedes,4,HARD,9,1,148.26599999999985,0.0,0.0,2306.806,2303.8735,-2.932499999999891,5,3,0.39344444444444615,0.3009333333333339,stay_out,27.0,17.0,,-10,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.93s, pit recovery probability: 0.39, stay-out overtake probability: 0.30."
Japan,2026,30,LEC,Ferrari,5,HARD,13,1,55.442999999999984,0.0,0.5579999999999927,2328.1308388,2325.9454000000005,-2.1854387999997016,8,8,0.39011111111111274,0.24493333333333506,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.19s, pit recovery probability: 0.39, stay-out overtake probability: 0.24. Undercut/cover pressure: 0.27s."
Japan,2026,30,NOR,McLaren,6,HARD,14,1,56.000999999999976,0.5579999999999927,207.279,2327.1312310000003,2325.2053000000005,-1.925930999999764,9,7,0.4605777777777778,0.3009333333333339,stay_out,17.0,15.0,,-2,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.93s, pit recovery probability: 0.46, stay-out overtake probability: 0.30. Undercut/cover pressure: 0.23s."
Japan,2026,30,GAS,Alpine,7,HARD,8,1,263.28,207.279,3.637000000000171,2317.756,2315.4772000000003,-2.278799999999592,8,6,0.38344444444444614,0.4316000000000009,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.28s, pit recovery probability: 0.38, stay-out overtake probability: 0.43."
Japan,2026,30,VER,Red Bull Racing,8,HARD,8,1,266.91700000000014,3.637000000000171,19.240999999999985,2317.87,2315.8291,-2.040899999999965,9,6,0.4539111111111112,0.31960000000000094,stay_out,27.0,20.0,,-7,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.04s, pit recovery probability: 0.45, stay-out overtake probability: 0.32."
Japan,2026,30,LAW,Racing Bulls,9,HARD,8,1,286.15800000000013,19.240999999999985,0.0,2323.816,2322.0130000000004,-1.8029999999994288,10,8,0.11031111111111126,0.31960000000000094,stay_out,27.0,19.0,20.0,-8,-7,pre_stop_signal,confirmed_pre_stop_signal,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -1.80s, pit recovery probability: 0.11, stay-out overtake probability: 0.32."
Japan,2026,30,OCO,Haas F1 Team,10,HARD,11,1,90.65699999999993,0.0,199.36200000000008,2348.482,2346.937,-1.5450000000000728,12,10,0.3488444444444455,0.26360000000000205,stay_out,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.55s, pit recovery probability: 0.35, stay-out overtake probability: 0.26."
Japan,2026,30,BOR,Audi,11,HARD,8,1,290.019,199.36200000000008,0.0,2350.378,2348.6530000000002,-1.724999999999909,13,11,0.3701111111111127,0.3756,stay_out,27.0,16.0,17.0,-11,-10,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.72s, pit recovery probability: 0.37, stay-out overtake probability: 0.38."
Japan,2026,30,HAD,Red Bull Racing,12,HARD,11,1,97.44100000000003,0.0,87.45199999999977,2354.362,2352.817,-1.5450000000000728,14,12,0.4897777777777788,0.26360000000000205,stay_out,20.0,15.0,,-5,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.55s, pit recovery probability: 0.49, stay-out overtake probability: 0.26."
Japan,2026,30,HUL,Audi,14,HARD,7,1,184.8929999999998,87.45199999999977,111.76200000000017,2355.97,2354.185,-1.7849999999998545,15,14,0.38471111111111334,0.6246,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -1.78s, pit recovery probability: 0.38, stay-out overtake probability: 0.62."
Japan,2026,30,SAI,Williams,15,HARD,8,1,296.655,111.76200000000017,0.0,2358.682,2356.957,-1.724999999999909,16,14,0.31864444444444473,0.3009333333333339,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.72s, pit recovery probability: 0.32, stay-out overtake probability: 0.30."
Japan,2026,30,COL,Alpine,16,HARD,13,1,0.0,0.0,194.58999999999992,2362.642,2361.217,-1.4249999999997272,16,16,0.3275333333333337,0.22626666666666811,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.42s, pit recovery probability: 0.33, stay-out overtake probability: 0.23."
Japan,2026,30,ALB,Williams,17,HARD,8,1,194.58999999999992,194.58999999999992,0.0,2364.922,2363.197,-1.724999999999909,17,17,0.3364222222222225,0.4129333333333339,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.72s, pit recovery probability: 0.34, stay-out overtake probability: 0.41."
Japan,2026,30,PER,Cadillac,18,HARD,9,1,18.031000000000176,0.0,108.29499999999962,2372.0260000000003,2370.361,-1.6650000000004184,18,17,0.34531111111111135,0.3009333333333339,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.67s, pit recovery probability: 0.35, stay-out overtake probability: 0.30."
Japan,2026,30,ALO,Aston Martin,19,MEDIUM,7,2,126.3259999999998,108.29499999999962,8.831000000000131,2391.046,2389.7309999999998,-1.3150000000000546,19,19,0.9,0.3658000000000022,stay_out,27.0,15.0,16.0,-12,-11,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.32s, pit recovery probability: 0.90, stay-out overtake probability: 0.37."
Japan,2026,30,BOT,Cadillac,21,MEDIUM,11,1,135.15699999999993,8.831000000000131,999.0,2403.418,2402.008,-1.4100000000003092,19,19,0.9,0.23026666666666706,stay_out,25.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.41s, pit recovery probability: 0.90, stay-out overtake probability: 0.23."
Japan,2026,31,ANT,Mercedes,1,HARD,9,1,239.15599999999995,0.0,0.0,2191.532,2187.9708000000005,-3.561199999999644,2,1,0.5536175438596506,0.6246,stay_out,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -3.56s, pit recovery probability: 0.55, stay-out overtake probability: 0.62."
Japan,2026,31,PIA,McLaren,2,HARD,13,1,47.51900000000023,0.0,199.24099999999999,2223.6540000000005,2220.5707000000007,-3.083299999999781,5,5,0.5723929824561417,0.24493333333333506,stay_out,19.0,16.0,,-3,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -3.08s, pit recovery probability: 0.57, stay-out overtake probability: 0.24."
Japan,2026,31,HAM,Ferrari,3,HARD,9,1,246.76000000000022,199.24099999999999,0.0,2202.945,2199.8596,-3.0854000000003907,4,3,0.4243017543859671,0.3942666666666668,stay_out,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -3.09s, pit recovery probability: 0.42, stay-out overtake probability: 0.39."
Japan,2026,31,RUS,Mercedes,4,HARD,10,1,146.24900000000025,0.0,0.0,2210.664,2207.8765000000003,-2.787499999999909,5,3,0.4211438596491249,0.300933333333336,stay_out,27.0,17.0,,-10,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.79s, pit recovery probability: 0.42, stay-out overtake probability: 0.30."
Japan,2026,31,LEC,Ferrari,5,HARD,14,1,53.43600000000015,0.0,0.7739999999998872,2231.1157764000004,2229.0454000000004,-2.0703763999999865,8,8,0.4179859649122829,0.24493333333333295,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.07s, pit recovery probability: 0.42, stay-out overtake probability: 0.24. Undercut/cover pressure: 0.24s."
Japan,2026,31,NOR,McLaren,6,HARD,15,1,54.210000000000036,0.7739999999998872,207.1470000000004,2230.1466430000005,2228.5453,-1.60134300000027,9,7,0.4886280701754389,0.3009333333333339,stay_out,17.0,15.0,,-2,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.60s, pit recovery probability: 0.49, stay-out overtake probability: 0.30. Undercut/cover pressure: 0.21s."
Japan,2026,31,GAS,Alpine,7,HARD,9,1,261.3570000000004,207.1470000000004,3.932999999999538,2221.148,2219.0142,-2.1338000000000648,8,6,0.41167017543859863,0.4316000000000009,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.13s, pit recovery probability: 0.41, stay-out overtake probability: 0.43."
Japan,2026,31,VER,Red Bull Racing,8,HARD,9,1,265.28999999999996,3.932999999999538,19.662000000000262,2221.254,2219.3581,-1.8958999999999833,9,6,0.48231228070175464,0.31960000000000094,stay_out,27.0,20.0,,-7,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.90s, pit recovery probability: 0.48, stay-out overtake probability: 0.32."
Japan,2026,31,LAW,Racing Bulls,9,HARD,9,1,284.9520000000002,19.662000000000262,0.0,2226.949,2225.2910000000006,-1.657999999999447,10,8,0.38075438596491396,0.31960000000000094,stay_out,27.0,19.0,20.0,-8,-7,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.66s, pit recovery probability: 0.38, stay-out overtake probability: 0.32."
Japan,2026,31,OCO,Haas F1 Team,10,HARD,12,1,89.36599999999999,0.0,199.91100000000006,2250.584,2249.184,-1.3999999999996362,12,10,0.5005964912280713,0.26360000000000205,stay_out,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.40s, pit recovery probability: 0.50, stay-out overtake probability: 0.26."
Japan,2026,31,BOR,Audi,11,HARD,9,1,289.27700000000004,199.91100000000006,0.0,2252.4010000000003,2250.8210000000004,-1.5799999999999272,13,11,0.3990385964912302,0.3755999999999999,stay_out,27.0,16.0,17.0,-11,-10,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.58s, pit recovery probability: 0.40, stay-out overtake probability: 0.38."
Japan,2026,31,HAD,Red Bull Racing,12,HARD,12,1,96.77400000000034,0.0,86.83399999999983,2256.219,2254.8190000000004,-1.3999999999996362,14,12,0.5188807017543876,0.26360000000000205,stay_out,20.0,15.0,,-5,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.40s, pit recovery probability: 0.52, stay-out overtake probability: 0.26."
Japan,2026,31,HUL,Audi,13,HARD,8,1,183.60800000000017,86.83399999999983,0.0,2257.7599999999998,2256.12,-1.6399999999998727,15,13,0.392722807017546,0.3942666666666668,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.64s, pit recovery probability: 0.39, stay-out overtake probability: 0.39."
Japan,2026,31,LIN,Racing Bulls,14,HARD,13,1,1.4220000000000255,0.0,295.43200000000024,2260.865,2259.525,-1.3399999999996908,16,15,0.4141649122807013,0.22626666666666811,stay_out,19.0,15.0,16.0,-4,-3,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.34s, pit recovery probability: 0.41, stay-out overtake probability: 0.23."
Japan,2026,31,SAI,Williams,15,HARD,9,1,296.85400000000027,295.43200000000024,0.0,2260.359,2258.7790000000005,-1.5799999999994725,17,15,0.3536070175438618,0.3942666666666668,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.58s, pit recovery probability: 0.35, stay-out overtake probability: 0.39."
Japan,2026,31,COL,Alpine,16,HARD,14,1,0.0,0.0,194.38800000000037,2264.154,2262.8740000000003,-1.2799999999997453,18,16,0.46884912280701735,0.22626666666666811,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.28s, pit recovery probability: 0.47, stay-out overtake probability: 0.23."
Japan,2026,31,ALB,Williams,17,HARD,9,1,194.38800000000037,194.38800000000037,0.0,2266.339,2264.759,-1.5799999999999272,18,17,0.47727017543859623,0.4129333333333339,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.58s, pit recovery probability: 0.48, stay-out overtake probability: 0.41."
Japan,2026,31,PER,Cadillac,18,HARD,10,1,18.30099999999993,0.0,109.9670000000001,2273.147,2271.6270000000004,-1.519999999999527,19,18,0.4856912280701751,0.300933333333336,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.52s, pit recovery probability: 0.49, stay-out overtake probability: 0.30."
Japan,2026,31,ALO,Aston Martin,19,MEDIUM,8,2,128.26800000000003,109.9670000000001,8.079000000000178,2291.662,2290.492,-1.169999999999618,20,19,0.4445789473684206,0.3621333333333326,stay_out,27.0,15.0,16.0,-12,-11,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.17s, pit recovery probability: 0.44, stay-out overtake probability: 0.36."
Japan,2026,31,BOT,Cadillac,20,MEDIUM,12,1,136.3470000000002,8.079000000000178,999.0,2303.2309999999998,2301.991,-1.2399999999997817,20,20,0.9,0.23026666666666917,stay_out,25.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.24s, pit recovery probability: 0.90, stay-out overtake probability: 0.23."
Japan,2026,32,ANT,Mercedes,1,HARD,10,1,236.46900000000005,0.0,0.0,2096.3170000000005,2092.9008,-3.416200000000572,2,1,0.5755508771929837,0.6246,stay_out,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -3.42s, pit recovery probability: 0.58, stay-out overtake probability: 0.62."
Japan,2026,32,PIA,McLaren,2,HARD,14,1,45.56899999999996,0.0,199.13700000000017,2127.0390000000007,2124.1007,-2.9383000000007087,5,5,0.5929929824561401,0.24493333333333295,stay_out,19.0,16.0,,-3,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.94s, pit recovery probability: 0.59, stay-out overtake probability: 0.24."
Japan,2026,32,HAM,Ferrari,3,HARD,10,1,244.70600000000013,199.13700000000017,0.0,2107.2270000000003,2104.2866,-2.940400000000409,4,3,0.4489017543859644,0.39426666666666904,stay_out,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.94s, pit recovery probability: 0.45, stay-out overtake probability: 0.39."
Japan,2026,32,RUS,Mercedes,4,HARD,11,1,144.0989999999997,0.0,0.0,2114.6070000000004,2111.9644999999996,-2.6425000000008367,5,3,0.4457438596491224,0.3009333333333339,stay_out,27.0,17.0,,-10,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.64s, pit recovery probability: 0.45, stay-out overtake probability: 0.30."
Japan,2026,32,LEC,Ferrari,5,HARD,15,1,51.375,0.0,1.6990000000000691,2134.2839814000004,2132.4303999999997,-1.8535814000006212,8,8,0.44258596491228036,0.244933333333333,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.85s, pit recovery probability: 0.44, stay-out overtake probability: 0.24. Undercut/cover pressure: 0.11s."
Japan,2026,32,NOR,McLaren,6,HARD,16,1,53.07400000000007,1.6990000000000691,206.79399999999987,2133.3140555000004,2131.9703,-1.3437555000004977,8,7,0.5132280701754396,0.300933333333336,stay_out,17.0,15.0,,-2,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.34s, pit recovery probability: 0.51, stay-out overtake probability: 0.30. Undercut/cover pressure: 0.12s."
Japan,2026,32,GAS,Alpine,7,HARD,10,1,259.86799999999994,206.79399999999987,3.994999999999891,2124.625,2122.6362,-1.988800000000083,8,6,0.4362701754385961,0.4316000000000009,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.99s, pit recovery probability: 0.44, stay-out overtake probability: 0.43."
Japan,2026,32,VER,Red Bull Racing,8,HARD,10,1,263.86299999999983,3.994999999999891,20.18100000000004,2124.723,2122.9721,-1.7509000000000015,9,6,0.5069122807017553,0.31960000000000094,stay_out,27.0,20.0,,-7,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.75s, pit recovery probability: 0.51, stay-out overtake probability: 0.32."
Japan,2026,32,LAW,Racing Bulls,9,HARD,10,1,284.04399999999987,20.18100000000004,0.0,2130.1670000000004,2128.654,-1.5130000000003747,10,8,0.40535438596491447,0.31960000000000094,stay_out,27.0,19.0,20.0,-8,-7,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.51s, pit recovery probability: 0.41, stay-out overtake probability: 0.32."
Japan,2026,32,OCO,Haas F1 Team,10,HARD,13,1,88.47600000000011,0.0,200.23899999999958,2152.771,2151.5159999999996,-1.2550000000005639,11,10,0.5251964912280717,0.26359999999999995,stay_out,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.26s, pit recovery probability: 0.53, stay-out overtake probability: 0.26."
Japan,2026,32,BOR,Audi,11,HARD,10,1,288.7149999999997,200.23899999999958,0.0,2154.509,2153.074,-1.4349999999999454,13,11,0.42363859649122754,0.375600000000002,stay_out,27.0,16.0,17.0,-11,-10,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.43s, pit recovery probability: 0.42, stay-out overtake probability: 0.38."
Japan,2026,32,HAD,Red Bull Racing,12,HARD,13,1,96.20499999999993,0.0,86.75300000000016,2158.161,2156.906,-1.2550000000001091,14,12,0.5408140350877205,0.26359999999999995,stay_out,20.0,15.0,,-5,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.26s, pit recovery probability: 0.54, stay-out overtake probability: 0.26."
Japan,2026,32,HUL,Audi,13,HARD,9,1,182.95800000000008,86.75300000000016,0.0,2159.6349999999998,2158.14,-1.4949999999998909,15,13,0.41732280701754343,0.3942666666666668,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.49s, pit recovery probability: 0.42, stay-out overtake probability: 0.39."
Japan,2026,32,LIN,Racing Bulls,14,HARD,14,1,1.0039999999999054,0.0,295.87800000000016,2162.605,2161.41,-1.1950000000001637,16,15,0.43876491228070186,0.22626666666666811,stay_out,19.0,15.0,16.0,-4,-3,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.20s, pit recovery probability: 0.44, stay-out overtake probability: 0.23."
Japan,2026,32,SAI,Williams,15,HARD,10,1,296.88200000000006,295.87800000000016,0.0,2162.121,2160.6859999999997,-1.4350000000004002,17,15,0.38354035087719385,0.39426666666666904,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.44s, pit recovery probability: 0.38, stay-out overtake probability: 0.39."
Japan,2026,32,COL,Alpine,16,HARD,15,1,0.0,0.0,194.74199999999973,2165.751,2164.816,-0.9350000000004002,18,16,0.4931157894736851,0.226266666666666,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.94s, pit recovery probability: 0.49, stay-out overtake probability: 0.23."
Japan,2026,32,ALB,Williams,17,HARD,10,1,194.74199999999973,194.74199999999973,0.0,2167.841,2166.406,-1.4349999999999454,18,17,0.5015368421052641,0.412933333333336,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.43s, pit recovery probability: 0.50, stay-out overtake probability: 0.41."
Japan,2026,32,PER,Cadillac,18,HARD,11,1,19.309999999999945,0.0,111.46500000000015,2174.353,2172.9780000000005,-1.3749999999995453,19,18,0.5099578947368429,0.3009333333333339,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.37s, pit recovery probability: 0.51, stay-out overtake probability: 0.30."
Japan,2026,32,ALO,Aston Martin,19,MEDIUM,9,2,130.7750000000001,111.46500000000015,7.158999999999651,2192.338,2191.313,-1.025000000000091,20,19,0.4745122807017557,0.3584666666666672,stay_out,27.0,15.0,16.0,-12,-11,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.03s, pit recovery probability: 0.47, stay-out overtake probability: 0.36."
Japan,2026,32,BOT,Cadillac,20,MEDIUM,13,1,137.93399999999974,7.158999999999651,999.0,2203.129,2202.0589999999997,-1.0700000000001637,20,20,0.9,0.23026666666666712,stay_out,25.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.07s, pit recovery probability: 0.90, stay-out overtake probability: 0.23."
Japan,2026,33,ANT,Mercedes,1,HARD,11,1,233.79599999999982,0.0,0.0,2001.187,1997.9158000000002,-3.2711999999996806,2,1,0.5961508771929821,0.6146,stay_out,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -3.27s, pit recovery probability: 0.60, stay-out overtake probability: 0.61."
Japan,2026,33,PIA,McLaren,2,HARD,15,1,43.38099999999986,0.0,199.17700000000013,2030.5089999999998,2027.9157000000002,-2.5932999999995445,5,5,0.6135929824561402,0.244933333333333,stay_out,19.0,16.0,,-3,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.59s, pit recovery probability: 0.61, stay-out overtake probability: 0.24."
Japan,2026,33,HAM,Ferrari,3,HARD,11,1,242.558,199.17700000000013,0.0,2011.5939999999998,2008.7986,-2.795399999999745,4,3,0.47350175438596503,0.39426666666666893,stay_out,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.80s, pit recovery probability: 0.47, stay-out overtake probability: 0.39."
Japan,2026,33,RUS,Mercedes,4,HARD,12,1,141.92699999999968,0.0,0.0,2018.6349999999998,2016.1375,-2.497499999999718,5,3,0.4703438596491228,0.3009333333333339,stay_out,27.0,17.0,,-10,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.50s, pit recovery probability: 0.47, stay-out overtake probability: 0.30."
Japan,2026,33,LEC,Ferrari,5,HARD,16,1,49.146999999999935,0.0,2.0419999999999163,2037.4565212,2035.9004000000004,-1.5561211999995521,8,8,0.46718596491228076,0.244933333333335,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.56s, pit recovery probability: 0.47, stay-out overtake probability: 0.24. Undercut/cover pressure: 0.06s."
Japan,2026,33,NOR,McLaren,6,HARD,17,1,51.18899999999985,2.0419999999999163,206.82999999999993,2036.5114689999998,2035.4803,-1.0311689999998634,8,7,0.5378280701754402,0.3009333333333339,stay_out,17.0,15.0,,-2,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.03s, pit recovery probability: 0.54, stay-out overtake probability: 0.30. Undercut/cover pressure: 0.09s."
Japan,2026,33,GAS,Alpine,7,HARD,11,1,258.0189999999998,206.82999999999993,4.097000000000207,2028.1870000000001,2026.3432000000003,-1.8437999999998738,8,6,0.4608701754385965,0.4316000000000009,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.84s, pit recovery probability: 0.46, stay-out overtake probability: 0.43."
Japan,2026,33,VER,Red Bull Racing,8,HARD,11,1,262.116,4.097000000000207,21.028999999999996,2028.277,2026.6711,-1.6059000000000196,8,6,0.5315122807017559,0.31960000000000094,stay_out,27.0,20.0,,-7,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.61s, pit recovery probability: 0.53, stay-out overtake probability: 0.32."
Japan,2026,33,LAW,Racing Bulls,9,HARD,11,1,283.145,21.028999999999996,0.0,2033.47,2032.1020000000003,-1.3679999999997108,10,8,0.4299543859649118,0.31960000000000094,stay_out,27.0,19.0,20.0,-8,-7,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.37s, pit recovery probability: 0.43, stay-out overtake probability: 0.32."
Japan,2026,33,OCO,Haas F1 Team,10,HARD,14,1,87.50099999999975,0.0,200.433,2055.0429999999997,2053.933,-1.1099999999996726,11,10,0.5471298245614048,0.26359999999999995,stay_out,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.11s, pit recovery probability: 0.55, stay-out overtake probability: 0.26."
Japan,2026,33,BOR,Audi,11,HARD,11,1,287.93399999999974,200.433,0.0,2056.7019999999998,2055.4120000000003,-1.2899999999995089,13,11,0.44823859649122816,0.375600000000002,stay_out,27.0,16.0,17.0,-11,-10,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.29s, pit recovery probability: 0.45, stay-out overtake probability: 0.38."
